BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
524332,BCLIND,INE412G01024,Beverages,"Rs 1,258 Cr (Small Cap)",7,Average,0,Very Attractive,Positive,-0.17,Mildly Bearish,51.0,Hold,Sell
532902,CCCL,INE429I01024,Realty,Rs 814 Cr (Micro Cap),40,Below Average,-2,Risky,Positive,0.83,Mildly Bullish,39.0,Sell,Strong Sell
532888,ASIANTILES,INE022I01019,Diversified consumer products,Rs 923 Cr (Micro Cap),4,Below Average,2,Very Attractive,Positive,0,Sideways,43.0,Sell,Hold
506222,STYRENIX,INE189B01011,Specialty Chemicals,"Rs 5,954 Cr (Mid Cap)",12,Excellent,0,Very Expensive,Positive,1.5,Bullish,78.0,Buy,Hold
533098,NHPC,INE848E01016,Power,"Rs 86,327 Cr (Large Cap)",11,Average,-1,Very Expensive,Flat,1.06,Bullish,58.0,Hold,Sell
523269,ADVANIHOTR,INE199C01026,Hotels & Resorts,Rs 568 Cr (Micro Cap),12,Average,2,Fair,Flat,-0.22,Mildly Bearish,40.0,Sell,Strong Sell
532259,APARINDS,INE372A01015,Other Electrical Equipment,"Rs 31,327 Cr (Large Cap)",3,Excellent,1,Fair,Positive,0.06,Sideways,75.0,Buy,Hold
543720,KFINTECH,INE138Y01010,Capital Markets,"Rs 20,344 Cr (Large Cap)",,Good,,Very Expensive,Positive,1.06,Bullish,71.0,Buy,Hold
522014,UNIDT,INE961D01019,Industrial Manufacturing,Rs 413 Cr (Micro Cap),18,Average,-1,Very Attractive,Flat,-1.28,Bearish,40.0,Sell,Hold
521180,SUPERSPIN,INE662A01027,Garments & Apparels,Rs 56 Cr (Micro Cap),85,Below Average,-2,Very Expensive,Flat,-0.83,Mildly Bearish,21.0,Strong Sell,Sell
500660,GLAXO,INE159A01016,Pharmaceuticals & Biotechnology,"Rs 56,192 Cr (Large Cap)",25,Good,1,Very Expensive,Positive,1.28,Bullish,71.0,Buy,Hold
524669,HESTERBIO,INE782E01017,Pharmaceuticals & Biotechnology,"Rs 1,563 Cr (Small Cap)",39,Average,0,Very Expensive,Positive,-0.33,Mildly Bearish,41.0,Sell,Hold
526217,HITECHCORP,INE120D01012,Packaging,Rs 323 Cr (Micro Cap),12,Average,-1,Very Attractive,Negative,-0.56,Mildly Bearish,37.0,Sell,Strong Sell
532768,FIEMIND,INE737H01014,Auto Components & Equipments,"Rs 4,889 Cr (Small Cap)",13,Good,1,Fair,Positive,1.44,Bullish,75.0,Buy,Hold
533166,SUNDARAM,INE108E01023,Miscellaneous,Rs 103 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.39,Mildly Bearish,9.0,Strong Sell,Sell
532524,PTC,INE877F01012,Power,"Rs 5,216 Cr (Mid Cap)",9,Average,3,Very Attractive,Flat,0.89,Mildly Bullish,61.0,Hold,Sell
533080,MOLDTKPAC,INE893J01029,Packaging,"Rs 2,271 Cr (Small Cap)",7,Good,0,Expensive,Negative,-0.06,Sideways,41.0,Sell,Strong Sell
500292,HEIDELBERG,INE578A01017,Cement & Cement Products,"Rs 4,386 Cr (Small Cap)",23,Average,1,Fair,Positive,-1.06,Bearish,40.0,Sell,Strong Sell
533162,HATHWAY,INE982F01036,Media & Entertainment,"Rs 2,733 Cr (Small Cap)",2,Below Average,-1,Expensive,Flat,-0.28,Mildly Bearish,23.0,Strong Sell,Sell
532439,OLECTRA,INE260D01016,Automobiles,"Rs 9,771 Cr (Mid Cap)",8,Average,-1,Very Expensive,Positive,-0.94,Mildly Bearish,41.0,Sell,Hold
531241,LINC,INE802B01027,Miscellaneous,Rs 851 Cr (Micro Cap),1,Average,-1,Attractive,Positive,-0.33,Mildly Bearish,48.0,Sell,Hold
505800,RANEHOLDIN,INE384A01010,Holding Company,"Rs 2,159 Cr (Small Cap)",11,Below Average,-2,Very Expensive,Flat,0,Sideways,37.0,Sell,Strong Sell
522217,GUJAPOLLO,INE826C01016,Industrial Manufacturing,Rs 412 Cr (Micro Cap),44,Below Average,-2,Risky,Very Negative,1.33,Bullish,29.0,Strong Sell,Sell
522295,CONTROLPR,INE663B01015,IT - Hardware,"Rs 1,219 Cr (Small Cap)",3,Average,2,Fair,Positive,-0.44,Mildly Bearish,45.0,Sell,Hold
500730,NOCIL,INE163A01018,Specialty Chemicals,"Rs 3,327 Cr (Small Cap)",10,Average,2,Very Expensive,Negative,-0.22,Mildly Bearish,27.0,Strong Sell,Sell
532737,EMKAY,INE296H01011,Capital Markets,Rs 640 Cr (Micro Cap),50,Below Average,3,Very Attractive,Negative,0.22,Mildly Bullish,38.0,Sell,Strong Sell
532477,UNIONBANK,INE692A01016,Public Sector Bank,"Rs 1,12,061 Cr (Large Cap)",5,Good,-1,Very Attractive,Positive,1.22,Bullish,81.0,Strong Buy,Buy
500173,GFLLIMITED,INE538A01037,Holding Company,Rs 731 Cr (Micro Cap),1,Below Average,-1,Very Expensive,Flat,-0.22,Mildly Bearish,21.0,Strong Sell,Sell
526881,63MOONS,INE111B01023,Computers - Software & Consulting,"Rs 4,092 Cr (Small Cap)",35,Below Average,-2,Risky,Negative,1.5,Bullish,31.0,Sell,Strong Sell
515145,HINDNATGLS,INE952A01022,Packaging,Rs 188 Cr (Micro Cap),6,Below Average,-2,Risky,Very Negative,-0.33,Mildly Bearish,6.0,Strong Sell,Sell
531921,AGARIND,INE204E01012,Petrochemicals,"Rs 1,442 Cr (Small Cap)",5,Average,2,Very Attractive,Flat,-0.89,Mildly Bearish,45.0,Sell,Hold
590065,IMPAL,INE547E01014,Auto Components & Equipments,"Rs 1,348 Cr (Small Cap)",11,Average,-2,Attractive,Flat,0,Sideways,58.0,Hold,Sell
524404,MARKSANS,INE750C01026,Pharmaceuticals & Biotechnology,"Rs 11,549 Cr (Mid Cap)",38,Good,0,Very Expensive,Flat,0.17,Mildly Bullish,58.0,Hold,Sell
532683,AIAENG,INE212H01026,Castings & Forgings,"Rs 32,541 Cr (Large Cap)",2,Good,-1,Very Expensive,Flat,-0.28,Mildly Bearish,42.0,Sell,Strong Sell
505400,TEXINFRA,INE435C01024,Diversified Commercial Services,"Rs 1,294 Cr (Small Cap)",-99999,Below Average,-1,Risky,Negative,-0.33,Mildly Bearish,9.0,Strong Sell,Sell
532810,PFC,INE134E01011,Finance,"Rs 1,33,737 Cr (Large Cap)",18,Good,3,Attractive,Positive,-0.72,Mildly Bearish,55.0,Hold,Buy
534532,LYPSAGEMS,INE142K01011,"Gems, Jewellery And Watches",Rs 23 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,0.33,Mildly Bullish,39.0,Sell,Strong Sell
523736,DVL,INE477B01010,Diversified,"Rs 1,173 Cr (Small Cap)",47,Average,0,Risky,Very Negative,-0.67,Mildly Bearish,20.0,Strong Sell,Sell
532420,JMA,INE412C01023,Miscellaneous,Rs  Cr (Micro Cap),35,Average,3,Very Attractive,Flat,-0.17,Mildly Bearish,45.0,Sell,Hold
524212,WANBURY,INE107F01022,Pharmaceuticals & Biotechnology,"Rs 1,001 Cr (Micro Cap)",-99997,Below Average,-2,Fair,Positive,1.28,Bullish,54.0,Hold,Sell
532562,LFIC,INE850E01012,Non Banking Financial Company (NBFC),Rs  Cr (Micro Cap),-99997,Below Average,-2,Fair,Negative,0.11,Mildly Bullish,33.0,Sell,Strong Sell
500480,CUMMINSIND,INE298A01020,"Compressors, Pumps & Diesel Engines","Rs 91,548 Cr (Large Cap)",2,Excellent,1,Very Expensive,Flat,0.17,Mildly Bullish,65.0,Hold,Sell
508814,COSMOFIRST,INE757A01017,Packaging,"Rs 3,175 Cr (Small Cap)",5,Average,-1,Expensive,Flat,1.44,Bullish,60.0,Hold,Sell
521184,PRECOT,INE283A01014,Garments & Apparels,Rs  Cr (Micro Cap),-99997,Average,-2,Attractive,Very Positive,0.17,Mildly Bullish,70.0,Buy,Hold
533287,ZEELEARN,INE565L01011,Other Consumer Services,Rs 330 Cr (Micro Cap),1,Below Average,0,Attractive,Flat,0.2,Mildly Bullish,44.0,Sell,Strong Sell
500400,TATAPOWER,INE245A01021,Power,"Rs 1,26,791 Cr (Large Cap)",3,Average,-1,Attractive,Flat,0.06,Sideways,58.0,Hold,Sell
532894,INDOWIND,INE227G01018,Power,Rs 268 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,-0.22,Mildly Bearish,13.0,Strong Sell,Sell
539542,LUXIND,INE150G01020,Garments & Apparels,"Rs 4,359 Cr (Small Cap)",25,Average,-1,Very Expensive,Flat,-0.44,Mildly Bearish,35.0,Sell,Hold
526612,BLUEDART,INE233B01017,Transport Services,"Rs 14,995 Cr (Mid Cap)",2,Good,0,Expensive,Negative,-0.78,Mildly Bearish,35.0,Sell,Hold
544316,DAMCAPITAL,INE284H01025,Capital Markets,"Rs 1,895 Cr (Small Cap)",,Average,,Very Expensive,Negative,0,Sideways,32.0,Sell,Strong Sell
517271,HBLENGINE,INE292B01021,Auto Components & Equipments,"Rs 16,341 Cr (Mid Cap)",4,Average,0,Very Expensive,Very Negative,0.22,Mildly Bullish,40.0,Sell,Strong Sell
532869,TARMAT,INE924H01018,Construction,Rs 132 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Positive,-0.39,Mildly Bearish,28.0,Strong Sell,Sell
532875,ADSL,INE102I01027,Computers - Software & Consulting,"Rs 1,066 Cr (Small Cap)",-99999,Average,-2,Very Expensive,Negative,-0.94,Mildly Bearish,27.0,Strong Sell,Sell
506820,ASTRAZEN,INE203A01020,Pharmaceuticals & Biotechnology,"Rs 25,498 Cr (Large Cap)",60,Good,-1,Very Expensive,Very Positive,1.5,Bullish,77.0,Buy,Hold
500228,JSWSTEEL,INE019A01038,Ferrous Metals,"Rs 2,42,320 Cr (Large Cap)",1,Good,0,Fair,Flat,-0.06,Sideways,52.0,Hold,Sell
590134,MADRASFERT,INE414A01015,Fertilizers,"Rs 1,479 Cr (Small Cap)",14,Below Average,-2,Risky,Very Negative,0.06,Sideways,12.0,Strong Sell,Sell
500295,VEDL,INE205A01025,Non - Ferrous Metals,"Rs 1,80,816 Cr (Large Cap)",2,Good,2,Very Attractive,Positive,0,Sideways,64.0,Hold,Buy
532256,NSIL,INE023A01030,Holding Company,"Rs 3,585 Cr (Small Cap)",-99997,Below Average,-2,Fair,Negative,1.17,Bullish,40.0,Sell,Strong Sell
517385,SYMPHONY,INE225D01027,Electronics & Appliances,"Rs 7,910 Cr (Mid Cap)",1,Good,2,Fair,Positive,-0.94,Mildly Bearish,52.0,Hold,Sell
508869,APOLLOHOSP,INE437A01024,Hospital,"Rs 1,00,461 Cr (Large Cap)",4,Good,1,Attractive,Positive,1.06,Bullish,78.0,Buy,Hold
532926,JYOTHYLAB,INE668F01031,FMCG,"Rs 12,423 Cr (Mid Cap)",18,Good,2,Attractive,Flat,-0.83,Mildly Bearish,50.0,Hold,Sell
500125,EIDPARRY,INE126A01031,Fertilizers,"Rs 17,324 Cr (Mid Cap)",3,Good,1,Very Expensive,Negative,1.33,Bullish,57.0,Hold,Sell
500020,BOMDYEING,INE032A01023,Garments & Apparels,"Rs 3,125 Cr (Small Cap)",12,Below Average,-1,Risky,Flat,-0.06,Sideways,23.0,Strong Sell,Sell
532934,PPAP,INE095I01015,Auto Components & Equipments,Rs 358 Cr (Micro Cap),33,Below Average,1,Very Attractive,Positive,0.39,Mildly Bullish,53.0,Hold,Sell
533151,DBCORP,INE950I01011,Media & Entertainment,"Rs 4,814 Cr (Small Cap)",5,Good,2,Attractive,Negative,-0.06,Sideways,44.0,Sell,Hold
538962,MINDACORP,INE842C01021,Auto Components & Equipments,"Rs 12,989 Cr (Mid Cap)",34,Good,0,Expensive,Very Negative,0.22,Mildly Bullish,48.0,Sell,Hold
532408,MEGASOFT,INE933B01012,Telecom - Services,Rs 700 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,1.39,Bullish,0.0,Not Rated,Sell
532947,IRB,INE821I01022,Construction,"Rs 29,978 Cr (Large Cap)",5,Below Average,2,Expensive,Positive,-0.33,Mildly Bearish,33.0,Sell,Strong Sell
500247,KOTAKBANK,INE237A01028,Private Sector Bank,"Rs 4,14,576 Cr (Large Cap)",7,Excellent,1,Very Expensive,Flat,0.72,Mildly Bullish,72.0,Buy,Hold
532221,SONATSOFTW,INE269A01021,Computers - Software & Consulting,"Rs 11,458 Cr (Mid Cap)",4,Excellent,1,Fair,Flat,-0.22,Mildly Bearish,54.0,Hold,Sell
526263,MOLDTECH,INE835B01035,Computers - Software & Consulting,Rs 449 Cr (Micro Cap),13,Good,2,Expensive,Very Negative,-0.28,Mildly Bearish,33.0,Sell,Strong Sell
505688,BHARATGEAR,INE561C01019,Auto Components & Equipments,Rs 140 Cr (Micro Cap),55,Below Average,1,Attractive,Positive,-0.39,Mildly Bearish,34.0,Sell,Strong Sell
534680,SRGHFL,INE559N01010,Housing Finance Company,Rs 494 Cr (Micro Cap),-99997,Below Average,-1,Expensive,Positive,-0.11,Mildly Bearish,28.0,Strong Sell,Sell
532842,SRHHYPOLTD,INE917H01012,Commodity Chemicals,"Rs 1,154 Cr (Small Cap)",44,Average,0,Fair,Negative,0.22,Mildly Bullish,47.0,Sell,Strong Sell
530393,DBSTOCKBRO,INE921B01025,Capital Markets,Rs 104 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Negative,-0.28,Mildly Bearish,20.0,Strong Sell,Sell
500186,HINDOILEXP,INE345A01011,Oil,"Rs 2,453 Cr (Small Cap)",12,Average,1,Very Expensive,Very Negative,-0.72,Mildly Bearish,24.0,Strong Sell,Sell
502448,ROLLT,INE927A01040,Packaging,Rs 47 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.39,Mildly Bearish,17.0,Strong Sell,Sell
500820,ASIANPAINT,INE021A01026,Paints,"Rs 2,10,616 Cr (Large Cap)",1,Excellent,0,Expensive,Negative,-1.11,Bearish,37.0,Sell,Hold
522257,RAJOOENG,INE535F01024,Industrial Manufacturing,"Rs 2,015 Cr (Small Cap)",14,Average,2,Very Expensive,Very Positive,-0.93,Mildly Bearish,47.0,Sell,Hold
513250,JYOTISTRUC,INE197A01024,Heavy Electrical Equipment,"Rs 2,267 Cr (Small Cap)",-99997,Below Average,-2,Very Expensive,Positive,-0.44,Mildly Bearish,27.0,Strong Sell,Sell
533259,SASTASUNDR,INE019J01013,Healthcare Services,Rs 885 Cr (Micro Cap),87,Below Average,-2,Risky,Flat,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
513108,GANDHITUBE,INE524B01027,Iron & Steel Products,Rs 841 Cr (Micro Cap),17,Average,0,Very Expensive,Flat,-0.11,Mildly Bearish,35.0,Sell,Hold
590071,SUNDARMFIN,INE660A01013,Non Banking Financial Company (NBFC),"Rs 55,539 Cr (Large Cap)",35,Good,1,Expensive,Positive,0.78,Mildly Bullish,65.0,Hold,Buy
506022,PRAKASH,INE603A01013,Ferrous Metals,"Rs 2,923 Cr (Small Cap)",10,Average,1,Fair,Flat,0.22,Mildly Bullish,55.0,Hold,Sell
532533,HECPROJECT,INE558R01013,Construction,Rs  Cr (Micro Cap),-99999,Average,-2,Expensive,Outstanding,1.39,Bullish,80.0,Strong Buy,Buy
500940,FINPIPE,INE183A01024,Plastic Products - Industrial,"Rs 13,551 Cr (Mid Cap)",2,Good,0,Expensive,Flat,-0.11,Mildly Bearish,44.0,Sell,Hold
504614,SARDAEN,INE385C01021,Ferrous Metals,"Rs 15,811 Cr (Mid Cap)",25,Average,1,Expensive,Positive,0.39,Mildly Bullish,58.0,Hold,Sell
544280,AFCONS,INE101I01011,Construction,"Rs 16,247 Cr (Mid Cap)",,Average,,Attractive,Negative,-0.25,Mildly Bearish,34.0,Sell,Hold
530377,NILAINFRA,INE937C01029,Realty,Rs 488 Cr (Micro Cap),24,Below Average,0,Attractive,Very Positive,0.22,Mildly Bullish,56.0,Hold,Sell
526325,ORIENTLTD,INE609C01024,Packaging,Rs 93 Cr (Micro Cap),19,Below Average,-1,Risky,Negative,0.06,Sideways,14.0,Strong Sell,Sell
513599,HINDCOPPER,INE531E01026,Non - Ferrous Metals,"Rs 24,490 Cr (Large Cap)",3,Good,-1,Very Expensive,Positive,0,Sideways,54.0,Hold,Sell
543514,VERANDA,INE0IQ001011,Other Consumer Services,"Rs 1,471 Cr (Small Cap)",,Below Average,,Risky,Flat,-0.69,Mildly Bearish,17.0,Strong Sell,Sell
502330,ANDHRAPAP,INE435A01051,"Paper, Forest & Jute Products","Rs 1,567 Cr (Small Cap)",6,Good,-1,Very Expensive,Very Negative,-0.33,Mildly Bearish,31.0,Sell,Strong Sell
514354,PREMIERPOL,INE309M01020,Plastic Products - Industrial,Rs 551 Cr (Micro Cap),-99997,Average,-2,Attractive,Negative,-1.11,Bearish,34.0,Sell,Strong Sell
522029,WINDMACHIN,INE052A01021,Industrial Manufacturing,"Rs 3,294 Cr (Small Cap)",11,Average,-1,Very Expensive,Positive,1.61,Bullish,64.0,Hold,Sell
532654,MCLEODRUSS,INE942G01012,FMCG,Rs 360 Cr (Micro Cap),2,Below Average,0,Risky,Negative,-0.22,Mildly Bearish,9.0,Strong Sell,Sell
536773,JPOLYINVST,INE147P01019,Non Banking Financial Company (NBFC),Rs 885 Cr (Micro Cap),-99997,Below Average,-2,Fair,Negative,0.56,Mildly Bullish,33.0,Sell,Strong Sell
524394,VIMTALABS,INE579C01029,Healthcare Services,"Rs 2,274 Cr (Small Cap)",2,Average,1,Expensive,Positive,1,Mildly Bullish,58.0,Hold,Buy
532775,GTLINFRA,INE221H01019,Telecom -  Equipment & Accessories,"Rs 2,459 Cr (Small Cap)",4,Below Average,-2,Risky,Negative,-0.06,Sideways,14.0,Strong Sell,Sell
531508,EVEREADY,INE128A01029,FMCG,"Rs 2,322 Cr (Small Cap)",2,Average,0,Attractive,Positive,-0.11,Mildly Bearish,48.0,Sell,Hold
524715,SUNPHARMA,INE044A01036,Pharmaceuticals & Biotechnology,"Rs 4,02,464 Cr (Large Cap)",15,Good,0,Expensive,Flat,-0.94,Mildly Bearish,44.0,Sell,Hold
532234,NATIONALUM,INE139A01034,Non - Ferrous Metals,"Rs 34,327 Cr (Large Cap)",2,Good,3,Attractive,Outstanding,0.06,Sideways,82.0,Strong Buy,Buy
524820,PANAMAPET,INE305C01029,Oil,"Rs 2,201 Cr (Small Cap)",5,Average,1,Attractive,Negative,-1,Bearish,34.0,Sell,Hold
533156,VASCONEQ,INE893I01013,Construction,"Rs 1,174 Cr (Small Cap)",51,Average,-2,Attractive,Very Positive,-0.22,Mildly Bearish,54.0,Hold,Sell
520008,RICOAUTO,INE209B01025,Auto Components & Equipments,"Rs 1,059 Cr (Small Cap)",27,Below Average,0,Attractive,Negative,-0.28,Mildly Bearish,20.0,Strong Sell,Sell
533292,A2ZINFRA,INE619I01012,Construction,Rs 316 Cr (Micro Cap),4,Below Average,-2,Expensive,Positive,0.06,Sideways,34.0,Sell,Strong Sell
522287,KPIL,INE220B01022,Construction,"Rs 19,468 Cr (Mid Cap)",2,Average,1,Attractive,Positive,0.28,Mildly Bullish,64.0,Hold,Sell
511605,ARIHANTCAP,INE420B01036,Capital Markets,Rs 765 Cr (Micro Cap),44,Average,2,Very Attractive,Very Negative,0.11,Mildly Bullish,50.0,Hold,Sell
532845,TGBHOTELS,INE797H01018,Hotels & Resorts,Rs 37 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,0,Sideways,43.0,Sell,Strong Sell
511559,TIMESGTY,INE289C01025,Non Banking Financial Company (NBFC),Rs 154 Cr (Micro Cap),-99999,Below Average,-2,Very Expensive,Flat,0.28,Mildly Bullish,37.0,Sell,Strong Sell
533296,FMNL,INE360L01017,Diversified Commercial Services,Rs 97 Cr (Micro Cap),14,Below Average,-1,Very Attractive,Negative,-0.39,Mildly Bearish,23.0,Strong Sell,Sell
500710,AKZOINDIA,INE133A01011,Paints,"Rs 14,675 Cr (Mid Cap)",4,Good,3,Fair,Flat,-0.83,Mildly Bearish,47.0,Sell,Hold
500087,CIPLA,INE059A01026,Pharmaceuticals & Biotechnology,"Rs 1,21,141 Cr (Large Cap)",13,Good,-1,Attractive,Flat,0,Sideways,55.0,Hold,Buy
532175,CYIENT,INE136B01020,Computers - Software & Consulting,"Rs 14,409 Cr (Mid Cap)",6,Good,1,Attractive,Negative,-0.61,Mildly Bearish,41.0,Sell,Hold
531358,CHOICEIN,INE102B01014,Holding Company,"Rs 13,748 Cr (Mid Cap)",70,Average,2,Very Expensive,Positive,1.28,Bullish,64.0,Hold,Buy
500325,RELIANCE,INE002A01018,Oil,"Rs 19,20,393 Cr (Large Cap)",4,Average,-1,Fair,Flat,1.17,Bullish,62.0,Hold,Sell
500350,RSWM,INE611A01016,Garments & Apparels,Rs 829 Cr (Micro Cap),22,Below Average,0,Attractive,Positive,0,Sideways,40.0,Sell,Strong Sell
533152,MBLINFRA,INE912H01013,Construction,Rs 549 Cr (Micro Cap),-99997,Below Average,-1,Risky,Negative,-0.39,Mildly Bearish,9.0,Strong Sell,Sell
544227,UNIECOM,INE00U401027,Software Products,"Rs 1,394 Cr (Small Cap)",,Good,,Very Expensive,Positive,-0.06,Sideways,64.0,Hold,Sell
505854,TRF,INE391D01019,Industrial Manufacturing,Rs 427 Cr (Micro Cap),28,Average,-2,Expensive,Negative,-0.06,Sideways,34.0,Sell,Strong Sell
531543,JINDWORLD,INE247D01039,Garments & Apparels,"Rs 5,897 Cr (Mid Cap)",31,Average,0,Attractive,Flat,-1.39,Bearish,37.0,Sell,Hold
517506,TTKPRESTIG,INE690A01028,Electronics & Appliances,"Rs 8,461 Cr (Mid Cap)",3,Good,1,Expensive,Negative,-1.17,Bearish,30.0,Sell,Hold
530239,SUVEN,INE495B01038,Healthcare Services,"Rs 5,539 Cr (Mid Cap)",20,Below Average,2,Risky,Negative,1.44,Bullish,31.0,Sell,Strong Sell
543398,LATENTVIEW,INE0I7C01011,Computers - Software & Consulting,"Rs 8,207 Cr (Mid Cap)",,Average,,Very Expensive,Positive,-0.67,Mildly Bearish,41.0,Sell,Hold
523539,PRECWIRE,INE372C01037,Industrial Products,"Rs 3,216 Cr (Small Cap)",2,Average,1,Very Expensive,Positive,0.22,Mildly Bullish,57.0,Hold,Sell
523367,DCMSHRIRAM,INE499A01024,Diversified,"Rs 17,403 Cr (Mid Cap)",1,Average,1,Very Expensive,Flat,-0.06,Sideways,41.0,Sell,Hold
530307,CLSEL,INE419D01026,Other Agricultural Products,"Rs 1,772 Cr (Small Cap)",3,Average,1,Fair,Flat,1.5,Bullish,62.0,Hold,Sell
509055,VISAKAIND,INE392A01021,Cement & Cement Products,Rs 713 Cr (Micro Cap),3,Below Average,1,Attractive,Positive,-0.5,Mildly Bearish,34.0,Sell,Strong Sell
532096,KOTHARIPET,INE720A01015,Petrochemicals,Rs  Cr (Small Cap),4,Average,-2,Fair,Flat,0.11,Mildly Bullish,55.0,Hold,Sell
533329,INDTERRAIN,INE611L01021,Garments & Apparels,Rs 181 Cr (Micro Cap),12,Below Average,3,Risky,Negative,-0.39,Mildly Bearish,9.0,Strong Sell,Sell
500067,BLUESTARCO,INE472A01039,Electronics & Appliances,"Rs 33,005 Cr (Large Cap)",2,Excellent,-1,Fair,Positive,-0.83,Mildly Bearish,60.0,Hold,Buy
544362,HEXT,INE093A01041,Computers - Software & Consulting,"Rs 49,658 Cr (Large Cap)",2,Below Average,0,Expensive,Positive,1.33,Bullish,51.0,Hold,Sell
500304,NIITLTD,INE161A01038,Other Consumer Services,"Rs 1,820 Cr (Small Cap)",2,Average,3,Risky,Negative,-0.28,Mildly Bearish,38.0,Sell,Strong Sell
543904,MANKIND,INE634S01028,Pharmaceuticals & Biotechnology,"Rs 97,366 Cr (Large Cap)",,Good,,Very Expensive,Negative,-0.83,Mildly Bearish,34.0,Sell,Strong Sell
514300,PIONEEREMB,INE156C01018,Garments & Apparels,Rs 131 Cr (Micro Cap),-99999,Below Average,-2,Attractive,Flat,-0.72,Mildly Bearish,28.0,Strong Sell,Sell
506074,ARSHIYA,INE968D01022,Transport Services,Rs 71 Cr (Micro Cap),16,Below Average,-2,Risky,Flat,-0.83,Mildly Bearish,17.0,Strong Sell,Sell
506395,COROMANDEL,INE169A01031,Fertilizers,"Rs 67,104 Cr (Large Cap)",1,Good,-1,Very Expensive,Positive,1.39,Bullish,71.0,Buy,Hold
534618,WAAREERTL,INE299N01021,Power,"Rs 10,299 Cr (Mid Cap)",-99997,Average,-2,Very Expensive,Very Positive,-0.39,Mildly Bearish,47.0,Sell,Hold
590073,WHEELS,INE715A01015,Auto Components & Equipments,"Rs 1,800 Cr (Small Cap)",8,Average,-1,Very Attractive,Positive,0.06,Sideways,57.0,Hold,Sell
532812,TFL,INE804H01012,Non Banking Financial Company (NBFC),Rs 87 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,-0.33,Mildly Bearish,13.0,Strong Sell,Sell
526715,ANTGRAPHIC,INE414B01021,Miscellaneous,Rs  Cr (Micro Cap),-99997,Below Average,-2,Attractive,Positive,-0.28,Mildly Bearish,34.0,Sell,Strong Sell
500780,ZUARIIND,INE217A01012,Sugar,Rs 837 Cr (Micro Cap),50,Below Average,-2,Very Attractive,Flat,-0.11,Mildly Bearish,31.0,Sell,Strong Sell
523261,VENKEYS,INE398A01010,FMCG,"Rs 2,277 Cr (Small Cap)",21,Average,1,Very Attractive,Flat,-0.83,Mildly Bearish,45.0,Sell,Hold
532734,GPIL,INE177H01039,Iron & Steel Products,"Rs 12,321 Cr (Mid Cap)",7,Good,1,Fair,Flat,0.5,Mildly Bullish,62.0,Hold,Sell
539083,INOXWIND,INE066P01011,Heavy Electrical Equipment,"Rs 22,503 Cr (Large Cap)",6,Average,-2,Very Expensive,Outstanding,-0.5,Mildly Bearish,52.0,Hold,Sell
532144,WELCORP,INE191B01025,Iron & Steel Products,"Rs 23,629 Cr (Large Cap)",12,Average,-1,Fair,Positive,1.39,Bullish,68.0,Hold,Sell
512531,STCINDIA,INE655A01013,Trading & Distributors,Rs 921 Cr (Micro Cap),33,Below Average,-2,Risky,Flat,0.22,Mildly Bullish,33.0,Sell,Strong Sell
533295,PSB,INE608A01012,Public Sector Bank,"Rs 22,046 Cr (Large Cap)",9,Average,-1,Expensive,Very Positive,-0.67,Mildly Bearish,48.0,Sell,Hold
533146,DLINKINDIA,INE250K01012,IT - Hardware,"Rs 1,888 Cr (Small Cap)",19,Average,-1,Attractive,Positive,0.33,Mildly Bullish,64.0,Hold,Sell
535322,REPCOHOME,INE612J01015,Housing Finance Company,"Rs 2,597 Cr (Small Cap)",8,Average,1,Very Attractive,Flat,0,Sideways,51.0,Hold,Sell
500106,IFCI,INE039A01010,Finance,"Rs 16,443 Cr (Mid Cap)",52,Below Average,0,Very Expensive,Positive,0.06,Sideways,33.0,Sell,Strong Sell
533137,DEN,INE947J01015,Media & Entertainment,"Rs 1,741 Cr (Small Cap)",3,Average,-1,Attractive,Flat,-0.39,Mildly Bearish,42.0,Sell,Strong Sell
511589,AVONMORE,INE323B01024,Non Banking Financial Company (NBFC),Rs 526 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Positive,0.4,Mildly Bullish,57.0,Hold,Sell
532756,CIEINDIA,INE536H01010,Auto Components & Equipments,"Rs 17,240 Cr (Mid Cap)",9,Average,0,Attractive,Flat,-0.06,Sideways,48.0,Sell,Strong Sell
504704,GKWLIMITED,INE528A01020,Auto Components & Equipments,Rs  Cr (Small Cap),-99997,Average,-2,Risky,Negative,-0.33,Mildly Bearish,23.0,Strong Sell,Sell
532149,BANKINDIA,INE084A01016,Public Sector Bank,"Rs 54,769 Cr (Large Cap)",15,Good,-1,Very Attractive,Positive,1.22,Bullish,81.0,Strong Buy,Buy
