BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
511700,,INE625D01028,Non Banking Financial Company (NBFC),Rs 111 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Outstanding,-0.33,Mildly Bearish,48.0,Sell,Strong Sell
531380,,INE405H01018,Healthcare Services,Rs 54 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,0.2,Mildly Bullish,47.0,Sell,Strong Sell
500456,PASUPTAC,INE818B01023,Petrochemicals,Rs 431 Cr (Micro Cap),43,Average,2,Fair,Positive,0.56,Mildly Bullish,61.0,Hold,Sell
506858,,INE636P01011,Petrochemicals,Rs 38 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.13,Mildly Bearish,17.0,Strong Sell,Sell
500547,BPCL,INE029A01011,Oil,"Rs 1,35,383 Cr (Large Cap)",2,Good,1,Very Attractive,Flat,0.94,Mildly Bullish,68.0,Hold,Sell
523315,,INE898O01010,"Paper, Forest & Jute Products",Rs 0 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Positive,,Does not qualify,,Not Rated,Not Rated
532172,ADROITINFO,INE737B01033,Computers - Software & Consulting,Rs 61 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.78,Mildly Bearish,17.0,Strong Sell,Sell
531980,,INE564B01015,Computers - Software & Consulting,Rs 11 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,0.28,Mildly Bullish,0.0,Not Rated,Strong Sell
504132,PERMAGNET,INE418E01018,Other Electrical Equipment,Rs 740 Cr (Micro Cap),-99997,Average,-2,Expensive,Negative,-0.33,Mildly Bearish,28.0,Strong Sell,Sell
531743,,INE258Z01013,Trading & Distributors,Rs 63 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Negative,0.67,Mildly Bullish,0.0,Not Rated,Not Rated
500148,UFLEX,INE516A01017,Packaging,"Rs 4,458 Cr (Small Cap)",7,Average,1,Attractive,Flat,0.11,Mildly Bullish,58.0,Hold,Sell
524136,,INE417E01010,FMCG,Rs 129 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Negative,-1.07,Bearish,31.0,Sell,Hold
540686,,INE172E01011,Pharmaceuticals & Biotechnology,Rs 148 Cr (Micro Cap),67,Average,-2,Attractive,Positive,-0.47,Mildly Bearish,48.0,Sell,Strong Sell
523023,SINCLAIR,INE985A01022,Hotels & Resorts,Rs 473 Cr (Micro Cap),-99997,Average,1,Very Expensive,Negative,-0.28,Mildly Bearish,27.0,Strong Sell,Sell
533047,IMFA,INE919H01018,Ferrous Metals,"Rs 3,903 Cr (Small Cap)",3,Average,3,Fair,Very Negative,0,Sideways,34.0,Sell,Strong Sell
531069,,INE362D01010,Edible Oil,Rs 304 Cr (Micro Cap),12,Average,-1,Attractive,Positive,-0.8,Mildly Bearish,48.0,Sell,Hold
540874,,INE454F01010,Media & Entertainment,Rs 163 Cr (Micro Cap),-99997,Below Average,0,Very Expensive,Positive,-1.13,Bearish,22.0,Strong Sell,Sell
526519,ALPINEHOU,INE840D01015,Realty,Rs 200 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Positive,0.33,Mildly Bullish,44.0,Sell,Strong Sell
531297,,INE885B01014,Commercial Services & Supplies,Rs 55 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Very Positive,-0.4,Mildly Bearish,43.0,Sell,Strong Sell
539246,,INE805R01018,Miscellaneous,Rs 29 Cr (Micro Cap),-99997,Does not qualify,-2,Fair,Flat,0.33,Mildly Bullish,0.0,Not Rated,Sell
526935,,INE377D01018,Non Banking Financial Company (NBFC),Rs 71 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,0.87,Mildly Bullish,0.0,Not Rated,Strong Sell
532779,TORNTPOWER,INE813H01021,Power,"Rs 71,151 Cr (Large Cap)",4,Good,1,Fair,Positive,-0.89,Mildly Bearish,50.0,Hold,Sell
531552,,INE754B01012,Realty,Rs 24 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.13,Mildly Bearish,0.0,Not Rated,Strong Sell
526827,,INE882D01017,"Gems, Jewellery And Watches",Rs 21 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.07,Sideways,39.0,Sell,Strong Sell
532070,,INE311N01016,FMCG,Rs 176 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Negative,1.07,Bullish,50.0,Hold,Sell
532708,GVKPIL,INE251H01024,Construction,Rs 651 Cr (Micro Cap),15,Below Average,-2,Risky,Negative,-0.28,Mildly Bearish,9.0,Strong Sell,Sell
537785,RACE,INE084Q01012,Other Utilities,Rs 444 Cr (Micro Cap),-99999,Average,-2,Expensive,Outstanding,-0.94,Mildly Bearish,54.0,Hold,Sell
517077,,INE115E01010,Trading & Distributors,Rs 11 Cr (Micro Cap),-99999,Below Average,-2,Risky,Positive,0.93,Mildly Bullish,39.0,Sell,Not Rated
514470,,INE837B01031,Garments & Apparels,Rs 185 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Positive,-0.33,Mildly Bearish,51.0,Hold,Sell
517201,,INE311D01017,Other Electrical Equipment,Rs 20 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.28,Mildly Bearish,17.0,Strong Sell,Sell
523628,PODDARHOUS,INE888B01018,Realty,Rs 29 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.33,Mildly Bearish,9.0,Strong Sell,Not Rated
531761,APOLLOPIPE,INE126J01016,Plastic Products - Industrial,"Rs 2,022 Cr (Small Cap)",23,Average,-1,Expensive,Flat,-0.33,Mildly Bearish,37.0,Sell,Strong Sell
533181,ISFT,INE566K01011,E-Retail/ E-Commerce,Rs 181 Cr (Micro Cap),3,Average,2,Very Attractive,Flat,-0.61,Mildly Bearish,45.0,Sell,Hold
532321,ZYDUSLIFE,INE010B01027,Pharmaceuticals & Biotechnology,"Rs 96,196 Cr (Large Cap)",3,Excellent,0,Attractive,Positive,0.11,Mildly Bullish,78.0,Buy,Hold
532835,ICRA,INE725G01011,Capital Markets,"Rs 6,324 Cr (Mid Cap)",3,Good,0,Very Expensive,Positive,-0.06,Sideways,54.0,Hold,Sell
530689,,INE624M01014,Trading & Distributors,Rs 67 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Negative,-0.8,Mildly Bearish,23.0,Strong Sell,Sell
530361,,INE428P01013,Garments & Apparels,Rs 72 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Positive,0.73,Mildly Bullish,0.0,Not Rated,Not Rated
511000,,INE856D01011,Non Banking Financial Company (NBFC),Rs 26 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.87,Mildly Bearish,0.0,Not Rated,
532371,TTML,INE517B01013,Telecom - Services,"Rs 13,954 Cr (Mid Cap)",5,Below Average,-2,Risky,Flat,-0.39,Mildly Bearish,17.0,Strong Sell,Sell
500472,SKFINDIA,INE640A01023,Industrial Products,"Rs 23,320 Cr (Large Cap)",2,Good,2,Very Expensive,Positive,0,Sideways,54.0,Hold,Sell
507817,,INE469D01013,Garments & Apparels,Rs 67 Cr (Micro Cap),34,Below Average,-2,Attractive,Negative,-0.07,Sideways,36.0,Sell,Strong Sell
514330,,INE670O01013,Healthcare Services,Rs 193 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Outstanding,0.6,Mildly Bullish,78.0,Buy,Hold
526616,,INE233D01013,Plastic Products - Industrial,Rs 56 Cr (Micro Cap),27,Below Average,-2,Attractive,Positive,-0.13,Mildly Bearish,34.0,Sell,Strong Sell
514312,,INE156E01014,Garments & Apparels,Rs 45 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,0.47,Mildly Bullish,0.0,Not Rated,
500463,BBOX,INE676A01027,Computers - Software & Consulting,"Rs 9,551 Cr (Mid Cap)",2,Average,0,Expensive,Positive,0.22,Mildly Bullish,58.0,Hold,Sell
531025,,INE309H01038,Non Banking Financial Company (NBFC),Rs 30 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,-0.87,Mildly Bearish,13.0,Strong Sell,Sell
511509,0,INE380K01017,Pharmaceuticals & Biotechnology,Rs 68 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-0.73,Mildly Bearish,31.0,Sell,Strong Sell
505685,,INE614R01014,Iron & Steel Products,Rs 29 Cr (Micro Cap),-99999,Does not qualify,10,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
531400,ALMONDZ,INE326B01035,Capital Markets,Rs 346 Cr (Micro Cap),-99997,Below Average,-2,Fair,Positive,-1.22,Bearish,26.0,Strong Sell,Sell
512493,,INE590B01010,Non Banking Financial Company (NBFC),Rs 234 Cr (Micro Cap),39,Below Average,-2,Very Expensive,Negative,-0.8,Mildly Bearish,13.0,Strong Sell,Sell
532180,DHANBANK,INE680A01011,Private Sector Bank,"Rs 1,268 Cr (Small Cap)",16,Average,2,Fair,Outstanding,0,Sideways,62.0,Hold,Sell
505729,SINGER,INE638A01035,Electronics & Appliances,Rs 478 Cr (Micro Cap),30,Below Average,1,Expensive,Very Positive,-0.27,Mildly Bearish,34.0,Sell,Strong Sell
533477,,INE130L01014,Auto Components & Equipments,Rs 926 Cr (Micro Cap),51,Below Average,-1,Fair,Negative,-0.87,Mildly Bearish,17.0,Strong Sell,Sell
532980,GOKUL,INE020J01029,Edible Oil,Rs 466 Cr (Micro Cap),9,Below Average,-1,Attractive,Positive,-0.44,Mildly Bearish,34.0,Sell,Strong Sell
539013,,INE776O01018,Power,Rs 52 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.53,Mildly Bearish,0.0,Not Rated,Strong Sell
503101,MARATHON,INE182D01020,Realty,"Rs 2,801 Cr (Small Cap)",-99999,Below Average,-2,Very Expensive,Negative,0,Sideways,18.0,Strong Sell,Sell
514171,,INE760J01012,FMCG,Rs 61 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Positive,-0.73,Mildly Bearish,28.0,Strong Sell,Sell
532624,JINDALPHOT,INE796G01012,FMCG,Rs 882 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Negative,0.89,Mildly Bullish,42.0,Sell,Hold
516016,SHREYANIND,INE231C01019,"Paper, Forest & Jute Products",Rs 309 Cr (Micro Cap),10,Average,2,Attractive,Flat,-0.28,Mildly Bearish,42.0,Sell,Strong Sell
522001,,INE608B01010,Industrial Manufacturing,Rs 59 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Flat,-0.8,Mildly Bearish,28.0,Strong Sell,Sell
505250,,INE631D01026,Industrial Manufacturing,Rs 41 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.53,Mildly Bearish,17.0,Strong Sell,Sell
522005,,INE759F01012,Industrial Manufacturing,Rs 53 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-1,Bearish,26.0,Strong Sell,Sell
530145,,INE017C01012,Plastic Products - Industrial,Rs 502 Cr (Micro Cap),19,Below Average,-1,Expensive,Positive,-0.87,Mildly Bearish,31.0,Sell,Strong Sell
538772,,INE480D01010,Non Banking Financial Company (NBFC),Rs 589 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.47,Mildly Bearish,23.0,Strong Sell,Sell
511728,,INE006C01015,Non Banking Financial Company (NBFC),Rs 9 Cr (Micro Cap),-99999,Does not qualify,-2,Very Expensive,Flat,-0.33,Mildly Bearish,,Not Rated,Sell
539015,ORTEL,INE849L01019,Media & Entertainment,Rs  Cr (Micro Cap),-99997,Below Average,-2,Risky,Very Negative,,Does not qualify,6.0,Strong Sell,Sell
517370,,INE437C01012,Other Electrical Equipment,Rs 48 Cr (Micro Cap),-99999,Below Average,-2,Fair,Positive,-0.73,Mildly Bearish,31.0,Sell,Strong Sell
532829,,INE976H01018,Footwear,Rs 442 Cr (Micro Cap),-99997,Average,-2,Fair,Outstanding,0.53,Mildly Bullish,72.0,Buy,Strong Buy
536737,,INE218P01018,Non Banking Financial Company (NBFC),Rs 18 Cr (Micro Cap),-99999,Below Average,-2,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
500074,BPL,INE110A01019,Electronics & Appliances,Rs 409 Cr (Micro Cap),4,Good,1,Fair,Positive,-0.28,Mildly Bearish,52.0,Hold,Sell
514045,BSL,INE594B01012,Garments & Apparels,Rs 144 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Negative,-1.27,Bearish,17.0,Strong Sell,Sell
509009,AUSOMENT,INE218C01016,"Gems, Jewellery And Watches",Rs 151 Cr (Micro Cap),36,Below Average,1,Very Attractive,Outstanding,-0.06,Sideways,48.0,Sell,Hold
524790,,INE334C01029,Pharmaceuticals & Biotechnology,Rs 408 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Positive,1.13,Bullish,51.0,Hold,Sell
532698,NITINSPIN,INE229H01012,Garments & Apparels,"Rs 2,227 Cr (Small Cap)",19,Good,0,Very Attractive,Positive,-0.11,Mildly Bearish,64.0,Hold,Buy
505368,SEMAC,INE617A01013,Construction,Rs 115 Cr (Micro Cap),18,Below Average,-1,Risky,Positive,-0.33,Mildly Bearish,23.0,Strong Sell,Sell
532315,,INE042B01012,Software Products,Rs 14 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,-0.18,Mildly Bearish,0.0,Not Rated,Not Rated
531346,,INE500D01015,Tyres & Rubber Products,Rs 18 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.2,Bearish,12.0,Strong Sell,Sell
511756,,INE195I01013,Non Banking Financial Company (NBFC),Rs 25 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,-0.93,Mildly Bearish,0.0,Not Rated,
520075,,INE706B01012,Auto Components & Equipments,Rs 136 Cr (Micro Cap),30,Average,1,Very Attractive,Negative,-0.73,Mildly Bearish,37.0,Sell,Hold
511611,DCMFINSERV,INE891B01012,Non Banking Financial Company (NBFC),Rs 15 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.33,Mildly Bearish,17.0,Strong Sell,Sell
505036,AUTOCORP,INE451C01013,Auto Components & Equipments,"Rs 1,155 Cr (Small Cap)",57,Average,0,Attractive,Positive,-0.2,Mildly Bearish,48.0,Sell,Hold
504998,,INE187U01015,Iron & Steel Products,Rs 0 Cr (Micro Cap),-99999,Does not qualify,10,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
512559,KOHINOOR,INE080B01012,Other Agricultural Products,Rs 142 Cr (Micro Cap),4,Below Average,-1,Risky,Flat,-0.44,Mildly Bearish,17.0,Strong Sell,Sell
532921,ADANIPORTS,INE742F01042,Transport Infrastructure,"Rs 3,15,056 Cr (Large Cap)",1,Average,-1,Very Expensive,Positive,1.33,Bullish,64.0,Hold,Sell
504058,NIPPOBATRY,INE567A01028,FMCG,Rs 371 Cr (Micro Cap),6,Below Average,2,Risky,Very Negative,-0.33,Mildly Bearish,6.0,Strong Sell,Sell
533343,LOVABLE,INE597L01014,Garments & Apparels,Rs 146 Cr (Micro Cap),15,Below Average,3,Risky,Flat,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
509496,ITDCEM,INE686A01026,Construction,"Rs 12,472 Cr (Mid Cap)",7,Good,0,Expensive,Positive,1.61,Bullish,72.0,Buy,Hold
535458,NIBL,INE047O01014,Industrial Products,Rs 75 Cr (Micro Cap),-99999,Below Average,-2,Risky,Positive,0.11,Mildly Bullish,39.0,Sell,Strong Sell
540143,,INE184B01012,Computers - Software & Consulting,Rs 102 Cr (Micro Cap),-99999,Below Average,-2,Attractive,Negative,-0.93,Mildly Bearish,20.0,Strong Sell,Sell
513375,CARBORUNIV,INE120A01034,Industrial Products,"Rs 18,102 Cr (Mid Cap)",1,Good,1,Expensive,Very Negative,-0.83,Mildly Bearish,33.0,Sell,Strong Sell
530845,,INE199E01014,Specialty Chemicals,Rs 563 Cr (Micro Cap),70,Average,2,Attractive,Flat,-0.67,Mildly Bearish,42.0,Sell,Strong Sell
523489,,INE889F01017,Healthcare Services,Rs 23 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.87,Mildly Bearish,17.0,Strong Sell,Sell
511716,ESCORTSFIN,INE359A01012,Commercial Services & Supplies,Rs 33 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.22,Mildly Bearish,17.0,Strong Sell,Sell
526795,,INE007G01014,Transport Services,Rs 4 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.67,Mildly Bearish,12.0,Strong Sell,Not Rated
532640,CYBERMEDIA,INE278G01037,Media & Entertainment,Rs 24 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.61,Mildly Bearish,9.0,Strong Sell,Sell
521018,MARALOVER,INE882A01013,Garments & Apparels,Rs 300 Cr (Micro Cap),87,Below Average,-1,Risky,Flat,-0.28,Mildly Bearish,17.0,Strong Sell,Sell
533162,HATHWAY,INE982F01036,Media & Entertainment,"Rs 2,779 Cr (Small Cap)",2,Below Average,-1,Expensive,Flat,-0.39,Mildly Bearish,23.0,Strong Sell,Sell
522195,,INE572D01014,Auto Components & Equipments,"Rs 1,614 Cr (Small Cap)",59,Average,-2,Very Expensive,Outstanding,1.27,Bullish,75.0,Buy,Hold
531219,,INE861E01019,Pharmaceuticals & Biotechnology,Rs 5 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,-0.27,Mildly Bearish,0.0,Not Rated,Sell
532994,ARCHIDPLY,INE877I01016,Plywood Boards/ Laminates,Rs 199 Cr (Micro Cap),6,Below Average,1,Attractive,Flat,-0.33,Mildly Bearish,28.0,Strong Sell,Sell
523888,,INE317D01014,Tyres & Rubber Products,Rs 36 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.39,Mildly Bullish,33.0,Sell,Strong Sell
531568,,INE723K01018,"Paper, Forest & Jute Products",Rs 3 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-1.47,Bearish,0.0,Not Rated,
512070,UPL,INE628A01036,Pesticides & Agrochemicals,"Rs 48,553 Cr (Large Cap)",1,Average,0,Attractive,Very Positive,0.67,Mildly Bullish,70.0,Buy,Hold
513599,HINDCOPPER,INE531E01026,Non - Ferrous Metals,"Rs 25,017 Cr (Large Cap)",3,Good,-1,Very Expensive,Positive,0.06,Sideways,48.0,Sell,Hold
513418,,INE728B01032,Castings & Forgings,Rs 60 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Positive,-1.07,Bearish,22.0,Strong Sell,Sell
524687,,INE473E01021,Fertilizers,Rs 131 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-0.53,Mildly Bearish,31.0,Sell,Strong Sell
532160,GUJSTATFIN,INE944A01011,Finance,Rs 150 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.4,Mildly Bearish,17.0,Strong Sell,Sell
500421,TPINDIA,INE578C01021,Packaging,Rs 74 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.05,Sideways,29.0,Strong Sell,Sell
503624,,INE406N01014,Non Banking Financial Company (NBFC),Rs 13 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.33,Mildly Bearish,0.0,Not Rated,Not Rated
531762,,INE576D01015,Pharmaceuticals & Biotechnology,Rs 10 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Negative,0.07,Sideways,26.0,Strong Sell,Sell
500790,NESTLEIND,INE239A01024,FMCG,"Rs 2,31,388 Cr (Large Cap)",4,Excellent,0,Very Expensive,Flat,0.89,Mildly Bullish,65.0,Hold,Sell
524522,,INE919B01011,Miscellaneous,Rs 27 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1,Bearish,12.0,Strong Sell,Sell
500411,THERMAX,INE152A01029,Heavy Electrical Equipment,"Rs 41,872 Cr (Large Cap)",2,Good,-1,Very Expensive,Flat,-0.17,Mildly Bearish,42.0,Sell,Hold
540709,RHFL,INE217K01011,Housing Finance Company,Rs 314 Cr (Micro Cap),-99997,Below Average,2,Risky,Positive,0.44,Mildly Bullish,39.0,Sell,Strong Sell
500113,SAIL,INE114A01011,Ferrous Metals,"Rs 54,977 Cr (Large Cap)",16,Average,0,Attractive,Flat,1.33,Bullish,48.0,Sell,Hold
526479,,INE765B01018,Garments & Apparels,Rs 69 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-0.47,Mildly Bearish,31.0,Sell,Hold
531832,,INE793H01017,Other Agricultural Products,Rs 75 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,1.6,Bullish,0.0,Not Rated,Sell
531541,,INE881A01015,Commodity Chemicals,Rs 6 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.56,Bearish,12.0,Strong Sell,Sell
519136,NAHARINDUS,INE289A01011,Garments & Apparels,Rs 581 Cr (Micro Cap),54,Below Average,-1,Very Attractive,Flat,-0.5,Mildly Bearish,31.0,Sell,Strong Sell
500234,KAKATCEM,INE437B01014,Cement & Cement Products,Rs 120 Cr (Micro Cap),26,Below Average,-2,Risky,Very Negative,-0.39,Mildly Bearish,6.0,Strong Sell,Sell
538765,,INE401Q01018,E-Retail/ E-Commerce,Rs 5 Cr (Micro Cap),-99999,Does not qualify,-2,Risky,Does not qualify,1.27,Bullish,0.0,Not Rated,Not Rated
511605,ARIHANTCAP,INE420B01036,Capital Markets,Rs 744 Cr (Micro Cap),44,Average,2,Very Attractive,Very Negative,-0.39,Mildly Bearish,34.0,Sell,Strong Sell
508869,APOLLOHOSP,INE437A01024,Hospital,"Rs 98,203 Cr (Large Cap)",4,Good,1,Attractive,Positive,1,Mildly Bullish,71.0,Buy,Hold
523842,,INE460D01038,Diversified consumer products,Rs 98 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,-1,Bearish,32.0,Sell,Strong Sell
530853,,INE963A01011,FMCG,Rs 28 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.83,Mildly Bearish,9.0,Strong Sell,Sell
531900,,INE778E01031,Construction,Rs 61 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Very Positive,-0.13,Mildly Bearish,56.0,Hold,Sell
507747,TTKHLTCARE,INE910C01018,Diversified,"Rs 1,740 Cr (Small Cap)",44,Average,2,Attractive,Flat,-0.5,Mildly Bearish,42.0,Sell,Hold
532610,DWARKESH,INE366A01041,Sugar,Rs 909 Cr (Micro Cap),2,Average,3,Fair,Positive,-0.39,Mildly Bearish,45.0,Sell,Strong Sell
526783,,INE934C01018,Hospital,"Rs 2,049 Cr (Small Cap)",10,Average,1,Fair,Positive,-0.07,Sideways,51.0,Hold,Sell
511391,,INE661M01016,Non Banking Financial Company (NBFC),Rs 58 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.93,Mildly Bearish,9.0,Strong Sell,Sell
504212,UNIVCABLES,INE279A01012,Cables - Electricals,"Rs 2,087 Cr (Small Cap)",5,Below Average,1,Very Attractive,Flat,0.17,Mildly Bullish,47.0,Sell,Hold
506079,LAKPRE,INE651C01018,Auto Components & Equipments,Rs 6 Cr (Micro Cap),-99997,Below Average,-2,Risky,Does not qualify,-0.5,Mildly Bearish,0.0,Not Rated,Strong Sell
524640,,INE078I01011,Commodity Chemicals,Rs 91 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Very Positive,-0.33,Mildly Bearish,43.0,Sell,Strong Sell
511048,,INE175Q01018,Trading & Distributors,Rs  Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Positive,,Does not qualify,,Not Rated,Not Rated
517206,LUMAXIND,INE162B01018,Auto Components & Equipments,"Rs 2,879 Cr (Small Cap)",22,Below Average,0,Fair,Positive,1.5,Bullish,54.0,Hold,Sell
505324,MANUGRAPH,INE867A01022,Industrial Manufacturing,Rs 65 Cr (Micro Cap),4,Below Average,-2,Risky,Positive,0.17,Mildly Bullish,39.0,Sell,Strong Sell
500575,VOLTAS,INE226A01021,Electronics & Appliances,"Rs 41,599 Cr (Large Cap)",1,Good,1,Fair,Positive,-0.72,Mildly Bearish,52.0,Hold,Sell
521216,,INE220C01012,Garments & Apparels,Rs 72 Cr (Micro Cap),63,Below Average,-2,Attractive,Flat,-1.27,Bearish,23.0,Strong Sell,Sell
532932,MANAKSIA,INE015D01022,Iron & Steel Products,Rs 461 Cr (Micro Cap),2,Average,3,Fair,Flat,-0.44,Mildly Bearish,40.0,Sell,Strong Sell
532285,GEOJITFSL,INE007B01023,Capital Markets,"Rs 2,394 Cr (Small Cap)",22,Average,2,Very Attractive,Negative,-0.39,Mildly Bearish,37.0,Sell,Hold
511609,,INE569B01022,Non Banking Financial Company (NBFC),Rs 70 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.4,Mildly Bearish,9.0,Strong Sell,Sell
531795,ATULAUTO,INE951D01028,Automobiles,"Rs 1,318 Cr (Small Cap)",5,Below Average,2,Attractive,Positive,-0.67,Mildly Bearish,34.0,Sell,Strong Sell
538923,,INE499Q01012,Computers - Software & Consulting,Rs 206 Cr (Micro Cap),-99997,Below Average,-2,Fair,Positive,0.67,Mildly Bullish,47.0,Sell,Hold
531173,,INE121D01036,Pharmaceuticals & Biotechnology,Rs 207 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Positive,-0.13,Mildly Bearish,41.0,Sell,Hold
504392,,INE537L01010,Realty,Rs 22 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.2,Bearish,12.0,Strong Sell,Sell
531977,,INE558F01026,Transport Services,Rs 108 Cr (Micro Cap),15,Below Average,-2,Attractive,Negative,-0.53,Mildly Bearish,20.0,Strong Sell,Sell
532799,HUBTOWN,INE703H01016,Realty,"Rs 2,472 Cr (Small Cap)",34,Below Average,-1,Very Expensive,Positive,-0.28,Mildly Bearish,27.0,Strong Sell,Sell
526468,,INE940E01011,"Gems, Jewellery And Watches",Rs 9 Cr (Micro Cap),4,Below Average,-2,Risky,Flat,-1.2,Bearish,12.0,Strong Sell,Sell
504351,,INE507F01023,Computers - Software & Consulting,Rs 176 Cr (Micro Cap),-99997,Average,-2,Risky,Very Negative,-1,Bearish,15.0,Strong Sell,Sell
532722,NITCO,INE858F01012,Diversified consumer products,"Rs 3,267 Cr (Small Cap)",9,Below Average,-2,Risky,Flat,1.61,Bullish,40.0,Sell,Strong Sell
533278,COALINDIA,INE522F01014,Miscellaneous,"Rs 2,46,139 Cr (Large Cap)",2,Excellent,-1,Very Attractive,Flat,-0.11,Mildly Bearish,60.0,Hold,Sell
532663,SASKEN,INE231F01020,Computers - Software & Consulting,"Rs 2,231 Cr (Small Cap)",17,Average,1,Very Expensive,Flat,-1.06,Bearish,30.0,Sell,Hold
